Sample	City	Environment	ARG_Class	Abundance
ERR4450761	Jaipur	Controlled	SHV-105	1
ERR4450761	Jaipur	Controlled	SHV-107	4
ERR4450761	Jaipur	Controlled	SHV-122	1
ERR4450761	Jaipur	Controlled	SHV-133	2
ERR4450761	Jaipur	Controlled	SHV-137	1
ERR4450761	Jaipur	Controlled	SHV-143	1
ERR4450761	Jaipur	Controlled	SHV-147	1
ERR4450761	Jaipur	Controlled	SHV-149	2
ERR4450761	Jaipur	Controlled	SHV-16	1
ERR4450761	Jaipur	Controlled	SHV-193	1
ERR4450761	Jaipur	Controlled	SHV-199	2
ERR4450761	Jaipur	Controlled	SHV-21	3
ERR4450761	Jaipur	Controlled	SHV-22	1
ERR4450761	Jaipur	Controlled	SHV-220	1
ERR4450761	Jaipur	Controlled	SHV-221	1
ERR4450761	Jaipur	Controlled	SHV-225	2
ERR4450761	Jaipur	Controlled	SHV-227	1
ERR4450761	Jaipur	Controlled	SHV-243	2
ERR4450761	Jaipur	Controlled	SHV-34	1
ERR4450761	Jaipur	Controlled	SHV-38	1
ERR4450761	Jaipur	Controlled	SHV-41	6
ERR4450761	Jaipur	Controlled	SHV-50	1
ERR4450761	Jaipur	Controlled	SHV-53	8
ERR4450761	Jaipur	Controlled	SHV-56	1
ERR4450761	Jaipur	Controlled	SHV-9	1
ERR4450761	Jaipur	Controlled	SIE-1	20
ERR4450761	Jaipur	Controlled	SLB-1	24
ERR4450761	Jaipur	Controlled	SMB-1	39
ERR4450761	Jaipur	Controlled	SPG-1	39
ERR4450761	Jaipur	Controlled	SPM-1	9
ERR4450761	Jaipur	Controlled	SPN79-1	26
ERR4450761	Jaipur	Controlled	SPR-1	7
ERR4450761	Jaipur	Controlled	SPS-1	60
ERR4450761	Jaipur	Controlled	SPU-1	13
ERR4450761	Jaipur	Controlled	SRT-1	61
ERR4450761	Jaipur	Controlled	SRT-2	5
ERR4450761	Jaipur	Controlled	SRT-3	49
ERR4450761	Jaipur	Controlled	SRT-4	5
ERR4450761	Jaipur	Controlled	SSA	20
ERR4450761	Jaipur	Controlled	STA-1	12
ERR4450761	Jaipur	Controlled	Saga_mprF	59
ERR4450761	Jaipur	Controlled	SatA	18
ERR4450761	Jaipur	Controlled	Saur_FosB	28
ERR4450761	Jaipur	Controlled	Saur_LmrS	695
ERR4450761	Jaipur	Controlled	Saur_mupA_MUP	6668
ERR4450761	Jaipur	Controlled	Saur_mupB_MUP	6883
ERR4450761	Jaipur	Controlled	Saur_norA	28
ERR4450761	Jaipur	Controlled	Scoh_vga(E)	643
ERR4450761	Jaipur	Controlled	Sent_cmlA	383
ERR4450761	Jaipur	Controlled	Sfle_acrA	22
ERR4450761	Jaipur	Controlled	Sfra_tlrB_TYL	155
ERR4450761	Jaipur	Controlled	Sint_ACT_CHL	11
ERR4450761	Jaipur	Controlled	Sliv_cmlR	96
ERR4450761	Jaipur	Controlled	Spyo_ErmA_MLSb	46
ERR4450761	Jaipur	Controlled	Ssui_ACT_CHL	2
ERR4450761	Jaipur	Controlled	Sven_rox	396
ERR4450761	Jaipur	Controlled	TEM-117	3
ERR4450761	Jaipur	Controlled	TEM-124	1
ERR4450761	Jaipur	Controlled	TEM-125	1
ERR4450761	Jaipur	Controlled	TEM-146	9
ERR4450761	Jaipur	Controlled	TEM-156	2
ERR4450761	Jaipur	Controlled	TEM-169	1
ERR4450761	Jaipur	Controlled	TEM-178	2
ERR4450761	Jaipur	Controlled	TEM-182	1
ERR4450761	Jaipur	Controlled	TEM-192	45
ERR4450761	Jaipur	Controlled	TEM-193	1
ERR4450761	Jaipur	Controlled	TEM-194	2
ERR4450761	Jaipur	Controlled	TEM-199	6
ERR4450761	Jaipur	Controlled	TEM-233	2
ERR4450761	Jaipur	Controlled	TEM-238	1
ERR4450761	Jaipur	Controlled	TEM-239	1
ERR4450761	Jaipur	Controlled	TEM-59	5
ERR4450761	Jaipur	Controlled	TEM-60	1
ERR4450761	Jaipur	Controlled	TEM-67	1
ERR4450761	Jaipur	Controlled	TEM-7	3
ERR4450761	Jaipur	Controlled	TEM-78	3
ERR4450761	Jaipur	Controlled	TEM-90	9
ERR4450761	Jaipur	Controlled	TEM-95	10
ERR4450761	Jaipur	Controlled	TER-1	2
ERR4450761	Jaipur	Controlled	TER-2	8
ERR4450761	Jaipur	Controlled	THIN-B	117
ERR4450761	Jaipur	Controlled	TLA-1	37
ERR4450761	Jaipur	Controlled	TLA-2	52
ERR4450761	Jaipur	Controlled	TLA-3	30
ERR4450761	Jaipur	Controlled	TMB-1	4
ERR4450761	Jaipur	Controlled	TRU-1	38
ERR4450761	Jaipur	Controlled	TTU-1	4
ERR4450761	Jaipur	Controlled	TUS-1	8
ERR4450761	Jaipur	Controlled	TaeA	11154
ERR4450761	Jaipur	Controlled	ThfT	34
ERR4450761	Jaipur	Controlled	TolC	956
ERR4450761	Jaipur	Controlled	TriA	485
ERR4450761	Jaipur	Controlled	TriB	196
ERR4450761	Jaipur	Controlled	TriC	3161
ERR4450761	Jaipur	Controlled	TxR	28013
ERR4450761	Jaipur	Controlled	VAM-1	10
ERR4450761	Jaipur	Controlled	VCC-1	2
ERR4450761	Jaipur	Controlled	VEB-1	5
ERR4450761	Jaipur	Controlled	VEB-10	20
ERR4450761	Jaipur	Controlled	VEB-14	482
ERR4450761	Jaipur	Controlled	VEB-17	3
ERR4450761	Jaipur	Controlled	VEB-20	3
ERR4450761	Jaipur	Controlled	VEB-24	2
ERR4450761	Jaipur	Controlled	VEB-3	79
ERR4450761	Jaipur	Controlled	VEB-31	1
ERR4450761	Jaipur	Controlled	VEB-33	1
ERR4450761	Jaipur	Controlled	VEB-39	2
ERR4450761	Jaipur	Controlled	VEB-4	2
ERR4450761	Jaipur	Controlled	VEB-5	4
ERR4450761	Jaipur	Controlled	VEB-7	4
ERR4450761	Jaipur	Controlled	VHH-1	3
ERR4450761	Jaipur	Controlled	VIM-13	3
ERR4450761	Jaipur	Controlled	VIM-17	1
ERR4450761	Jaipur	Controlled	VIM-18	7
ERR4450761	Jaipur	Controlled	VIM-20	1
ERR4450761	Jaipur	Controlled	VIM-29	1
ERR4450761	Jaipur	Controlled	VIM-34	3
ERR4450761	Jaipur	Controlled	VIM-37	3
ERR4450761	Jaipur	Controlled	VIM-38	2
ERR4450761	Jaipur	Controlled	VIM-42	1
ERR4450761	Jaipur	Controlled	VIM-45	1
ERR4450761	Jaipur	Controlled	VIM-51	1
ERR4450761	Jaipur	Controlled	VIM-63	1
ERR4450761	Jaipur	Controlled	VIM-7	4
ERR4450761	Jaipur	Controlled	VIM-71	5
ERR4450761	Jaipur	Controlled	VIM-80	3
ERR4450761	Jaipur	Controlled	VMB-1	5
ERR4450761	Jaipur	Controlled	Vang_ACT_CHL	20
ERR4450761	Jaipur	Controlled	VatI	154
ERR4450761	Jaipur	Controlled	Vcho_varG	30
ERR4450761	Jaipur	Controlled	WUS-1	10
ERR4450761	Jaipur	Controlled	YEM-1	26
ERR4450761	Jaipur	Controlled	YOC-1	10
ERR4450761	Jaipur	Controlled	YRC-1	9
ERR4450761	Jaipur	Controlled	YajC	1408
ERR4450761	Jaipur	Controlled	Yent_y56	17
ERR4450761	Jaipur	Controlled	YojI	3363
ERR4450761	Jaipur	Controlled	ZOG-1	11
ERR4450761	Jaipur	Controlled	aad(6)	32
ERR4450761	Jaipur	Controlled	aadA	85
ERR4450761	Jaipur	Controlled	aadA10	53
ERR4450761	Jaipur	Controlled	aadA11	47
ERR4450761	Jaipur	Controlled	aadA12	39
ERR4450761	Jaipur	Controlled	aadA13	81
ERR4450761	Jaipur	Controlled	aadA14	16
ERR4450761	Jaipur	Controlled	aadA16	48
ERR4450761	Jaipur	Controlled	aadA17	6
ERR4450761	Jaipur	Controlled	aadA2	291
ERR4450761	Jaipur	Controlled	aadA21	1
ERR4450761	Jaipur	Controlled	aadA23	715
ERR4450761	Jaipur	Controlled	aadA24	87
ERR4450761	Jaipur	Controlled	aadA25	8
ERR4450761	Jaipur	Controlled	aadA27	6
ERR4450761	Jaipur	Controlled	aadA4	122
ERR4450761	Jaipur	Controlled	aadA5	352
ERR4450761	Jaipur	Controlled	aadA6	103
ERR4450761	Jaipur	Controlled	aadA6/aadA10	272
ERR4450761	Jaipur	Controlled	aadA7	45
ERR4450761	Jaipur	Controlled	aadA9	26
ERR4450761	Jaipur	Controlled	aadK	10
ERR4450761	Jaipur	Controlled	aadS	587
ERR4450761	Jaipur	Controlled	aadT	143
ERR4450761	Jaipur	Controlled	abcA	307
ERR4450761	Jaipur	Controlled	abeM	625
ERR4450761	Jaipur	Controlled	abeS	331
ERR4450761	Jaipur	Controlled	acrB	4108
ERR4450761	Jaipur	Controlled	acrD	2658
ERR4450761	Jaipur	Controlled	adeA	324
ERR4450761	Jaipur	Controlled	adeB	2146
ERR4450761	Jaipur	Controlled	adeC	354
ERR4450761	Jaipur	Controlled	adeF	2280
ERR4450761	Jaipur	Controlled	adeG	748
ERR4450761	Jaipur	Controlled	adeH	501
ERR4450761	Jaipur	Controlled	adeI	706
ERR4450761	Jaipur	Controlled	adeJ	3639
ERR4450761	Jaipur	Controlled	adeK	941
ERR4450761	Jaipur	Controlled	adeL	3530
ERR4450761	Jaipur	Controlled	adeN	507
ERR4450761	Jaipur	Controlled	adeR	1875
ERR4450761	Jaipur	Controlled	adeS	1244
ERR4450761	Jaipur	Controlled	almE	581
ERR4450761	Jaipur	Controlled	almG	53
ERR4450761	Jaipur	Controlled	amrA	394
ERR4450761	Jaipur	Controlled	amrB	1144
ERR4450761	Jaipur	Controlled	aphA15	4
ERR4450761	Jaipur	Controlled	apmA	77
ERR4450761	Jaipur	Controlled	arlR	8744
ERR4450761	Jaipur	Controlled	arlS	5788
ERR4450761	Jaipur	Controlled	arnA	2802
ERR4450761	Jaipur	Controlled	arr-1	101
ERR4450761	Jaipur	Controlled	arr-2	25
ERR4450761	Jaipur	Controlled	arr-3	98
ERR4450761	Jaipur	Controlled	arr-4	22
ERR4450761	Jaipur	Controlled	arr-5	8
ERR4450761	Jaipur	Controlled	arr-7	6
ERR4450761	Jaipur	Controlled	arr-8	14
ERR4450761	Jaipur	Controlled	bacA	4466
ERR4450761	Jaipur	Controlled	basS	3715
ERR4450761	Jaipur	Controlled	bcr-1	2559
ERR4450761	Jaipur	Controlled	bcrA	13567
ERR4450761	Jaipur	Controlled	bcrB	19
ERR4450761	Jaipur	Controlled	bcrC	309
ERR4450761	Jaipur	Controlled	blaC	12
ERR4450761	Jaipur	Controlled	blaF	3
ERR4450761	Jaipur	Controlled	blaR1	205
ERR4450761	Jaipur	Controlled	blaS1	3
ERR4450761	Jaipur	Controlled	blt	44
ERR4450761	Jaipur	Controlled	bmr	10
ERR4450761	Jaipur	Controlled	carA	4654
ERR4450761	Jaipur	Controlled	catA4	31
ERR4450761	Jaipur	Controlled	catA8	17
ERR4450761	Jaipur	Controlled	catB10	111
ERR4450761	Jaipur	Controlled	catB11	86
ERR4450761	Jaipur	Controlled	catB2	79
ERR4450761	Jaipur	Controlled	catB3	204
ERR4450761	Jaipur	Controlled	catB8	193
ERR4450761	Jaipur	Controlled	catB9	103
ERR4450761	Jaipur	Controlled	catII	18
ERR4450761	Jaipur	Controlled	catIII	33
ERR4450761	Jaipur	Controlled	catP	31
ERR4450761	Jaipur	Controlled	catQ	126
ERR4450761	Jaipur	Controlled	catS	13
ERR4450761	Jaipur	Controlled	catV	16
ERR4450761	Jaipur	Controlled	cdeA	874
ERR4450761	Jaipur	Controlled	ceoA	244
ERR4450761	Jaipur	Controlled	ceoB	2713
ERR4450761	Jaipur	Controlled	cepA	147
ERR4450761	Jaipur	Controlled	cfr(B)	219
ERR4450761	Jaipur	Controlled	cfr(D)	819
ERR4450761	Jaipur	Controlled	cfrA	294
ERR4450761	Jaipur	Controlled	cfrC	1501
ERR4450761	Jaipur	Controlled	cfrE	422
ERR4450761	Jaipur	Controlled	chrB	258
ERR4450761	Jaipur	Controlled	cipA	310
ERR4450761	Jaipur	Controlled	clbA	359
ERR4450761	Jaipur	Controlled	clbB	422
ERR4450761	Jaipur	Controlled	clbC	403
ERR4450761	Jaipur	Controlled	clcD	8
ERR4450761	Jaipur	Controlled	cmeA	92
ERR4450761	Jaipur	Controlled	cmeB	6614
ERR4450761	Jaipur	Controlled	cmeC	131
ERR4450761	Jaipur	Controlled	cmeR	44
ERR4450761	Jaipur	Controlled	cmlA4	106
ERR4450761	Jaipur	Controlled	cmlA5	387
ERR4450761	Jaipur	Controlled	cmlA6	1
ERR4450761	Jaipur	Controlled	cmlA8	23
ERR4450761	Jaipur	Controlled	cmlA9	277
ERR4450761	Jaipur	Controlled	cmlB	231
ERR4450761	Jaipur	Controlled	cmlB1	82
ERR4450761	Jaipur	Controlled	cmlv	378
ERR4450761	Jaipur	Controlled	cmrA	174
ERR4450761	Jaipur	Controlled	cmx	260
ERR4450761	Jaipur	Controlled	cpaA	1
ERR4450761	Jaipur	Controlled	cph	10
ERR4450761	Jaipur	Controlled	cphA4	12
ERR4450761	Jaipur	Controlled	cphA5	7
ERR4450761	Jaipur	Controlled	cphA7	11
ERR4450761	Jaipur	Controlled	cphA8	1
ERR4450761	Jaipur	Controlled	cplR	1998
ERR4450761	Jaipur	Controlled	cprR	5189
ERR4450761	Jaipur	Controlled	cprS	258
ERR4450761	Jaipur	Controlled	cpxA	3676
ERR4450761	Jaipur	Controlled	crxA	56
ERR4450761	Jaipur	Controlled	dfr22	37
ERR4450761	Jaipur	Controlled	dfrA1	176
ERR4450761	Jaipur	Controlled	dfrA10	5
ERR4450761	Jaipur	Controlled	dfrA12	30
ERR4450761	Jaipur	Controlled	dfrA13	26
ERR4450761	Jaipur	Controlled	dfrA14	79
ERR4450761	Jaipur	Controlled	dfrA15	40
ERR4450761	Jaipur	Controlled	dfrA15b	25
ERR4450761	Jaipur	Controlled	dfrA16	23
ERR4450761	Jaipur	Controlled	dfrA17	7
ERR4450761	Jaipur	Controlled	dfrA18	99
ERR4450761	Jaipur	Controlled	dfrA19	9
ERR4450761	Jaipur	Controlled	dfrA20	264
ERR4450761	Jaipur	Controlled	dfrA21	5
ERR4450761	Jaipur	Controlled	dfrA22	11
ERR4450761	Jaipur	Controlled	dfrA23	7
ERR4450761	Jaipur	Controlled	dfrA24	28
ERR4450761	Jaipur	Controlled	dfrA25	4
ERR4450761	Jaipur	Controlled	dfrA26	411
ERR4450761	Jaipur	Controlled	dfrA27	4
ERR4450761	Jaipur	Controlled	dfrA28	1
ERR4450761	Jaipur	Controlled	dfrA3	1367
ERR4450761	Jaipur	Controlled	dfrA30	2
ERR4450761	Jaipur	Controlled	dfrA31	2
ERR4450761	Jaipur	Controlled	dfrA32	10
ERR4450761	Jaipur	Controlled	dfrA35	204
ERR4450761	Jaipur	Controlled	dfrA3b	4
ERR4450761	Jaipur	Controlled	dfrA5	25
ERR4450761	Jaipur	Controlled	dfrA8	22
ERR4450761	Jaipur	Controlled	dfrA9	69
ERR4450761	Jaipur	Controlled	dfrB1	5
ERR4450761	Jaipur	Controlled	dfrB10	2
ERR4450761	Jaipur	Controlled	dfrB11	3
ERR4450761	Jaipur	Controlled	dfrB2	4
ERR4450761	Jaipur	Controlled	dfrB3	15
ERR4450761	Jaipur	Controlled	dfrB4	10
ERR4450761	Jaipur	Controlled	dfrB5	26
ERR4450761	Jaipur	Controlled	dfrB6	37
ERR4450761	Jaipur	Controlled	dfrB7	8
ERR4450761	Jaipur	Controlled	dfrC	172
ERR4450761	Jaipur	Controlled	dfrD	100
ERR4450761	Jaipur	Controlled	dfrE	129
ERR4450761	Jaipur	Controlled	dfrF	95
ERR4450761	Jaipur	Controlled	dfrG	118
ERR4450761	Jaipur	Controlled	dfrI	179
ERR4450761	Jaipur	Controlled	dfrK	70
ERR4450761	Jaipur	Controlled	dfrL	67
ERR4450761	Jaipur	Controlled	efmA	96
ERR4450761	Jaipur	Controlled	efpA	113
ERR4450761	Jaipur	Controlled	efrA	6750
ERR4450761	Jaipur	Controlled	efrB	6286
ERR4450761	Jaipur	Controlled	emeA	42
ERR4450761	Jaipur	Controlled	emrA	485
ERR4450761	Jaipur	Controlled	emrB	1509
ERR4450761	Jaipur	Controlled	emrK	427
ERR4450761	Jaipur	Controlled	emrR	163
ERR4450761	Jaipur	Controlled	emrY	578
ERR4450761	Jaipur	Controlled	emtA	5
ERR4450761	Jaipur	Controlled	eptA	926
ERR4450761	Jaipur	Controlled	eptB	421
ERR4450761	Jaipur	Controlled	erm(40)	10
ERR4450761	Jaipur	Controlled	erm(45)	62
ERR4450761	Jaipur	Controlled	erm(46)	3
ERR4450761	Jaipur	Controlled	erm(56)	102
ERR4450761	Jaipur	Controlled	ermZ	7
ERR4450761	Jaipur	Controlled	evgA	1698
ERR4450761	Jaipur	Controlled	evgS	20011
ERR4450761	Jaipur	Controlled	facT	153
ERR4450761	Jaipur	Controlled	farA	822
ERR4450761	Jaipur	Controlled	farB	1013
ERR4450761	Jaipur	Controlled	fexA	71
ERR4450761	Jaipur	Controlled	fexB	56
ERR4450761	Jaipur	Controlled	floR	224
ERR4450761	Jaipur	Controlled	fosA5	8
ERR4450761	Jaipur	Controlled	fusB	1
ERR4450761	Jaipur	Controlled	fusC	1
ERR4450761	Jaipur	Controlled	fusH	10
ERR4450761	Jaipur	Controlled	gadW	258
ERR4450761	Jaipur	Controlled	gadX	416
ERR4450761	Jaipur	Controlled	gimA	7
ERR4450761	Jaipur	Controlled	golS	2459
ERR4450761	Jaipur	Controlled	hmrM	762
ERR4450761	Jaipur	Controlled	hp1181	1649
ERR4450761	Jaipur	Controlled	imiH	6
ERR4450761	Jaipur	Controlled	imiS	9
ERR4450761	Jaipur	Controlled	iri	368
ERR4450761	Jaipur	Controlled	kamB	2
ERR4450761	Jaipur	Controlled	kdpD	1844
ERR4450761	Jaipur	Controlled	kdpE	4802
ERR4450761	Jaipur	Controlled	leuO	1127
ERR4450761	Jaipur	Controlled	lfrA	105
ERR4450761	Jaipur	Controlled	lin	609
ERR4450761	Jaipur	Controlled	linG	46
ERR4450761	Jaipur	Controlled	lmrB	763
ERR4450761	Jaipur	Controlled	lmrC	3568
ERR4450761	Jaipur	Controlled	lmrD	5650
ERR4450761	Jaipur	Controlled	lmrP	42
ERR4450761	Jaipur	Controlled	lnuA	41
ERR4450761	Jaipur	Controlled	lnuB	25
ERR4450761	Jaipur	Controlled	lnuC	30
ERR4450761	Jaipur	Controlled	lnuD	52
ERR4450761	Jaipur	Controlled	lnuE	35
ERR4450761	Jaipur	Controlled	lnuF	46
ERR4450761	Jaipur	Controlled	lnuG	6
ERR4450761	Jaipur	Controlled	lsaA	666
ERR4450761	Jaipur	Controlled	lsaB	252
ERR4450761	Jaipur	Controlled	lsaC	2061
ERR4450761	Jaipur	Controlled	lsaD	419
ERR4450761	Jaipur	Controlled	lsaE	671
ERR4450761	Jaipur	Controlled	macA	1008
ERR4450761	Jaipur	Controlled	macB	31486
ERR4450761	Jaipur	Controlled	marA	161
ERR4450761	Jaipur	Controlled	mdeA	104
ERR4450761	Jaipur	Controlled	mdsA	365
ERR4450761	Jaipur	Controlled	mdsB	2997
ERR4450761	Jaipur	Controlled	mdsC	1036
ERR4450761	Jaipur	Controlled	mdtA	1083
ERR4450761	Jaipur	Controlled	mdtB	3940
ERR4450761	Jaipur	Controlled	mdtC	4172
ERR4450761	Jaipur	Controlled	mdtE	440
ERR4450761	Jaipur	Controlled	mdtF	2584
ERR4450761	Jaipur	Controlled	mdtG	409
ERR4450761	Jaipur	Controlled	mdtH	358
ERR4450761	Jaipur	Controlled	mdtM	253
ERR4450761	Jaipur	Controlled	mdtN	551
ERR4450761	Jaipur	Controlled	mdtO	240
ERR4450761	Jaipur	Controlled	mdtP	294
ERR4450761	Jaipur	Controlled	mecA	218
ERR4450761	Jaipur	Controlled	mecB	787
ERR4450761	Jaipur	Controlled	mecC	399
ERR4450761	Jaipur	Controlled	mecD	350
ERR4450761	Jaipur	Controlled	mecI	38
ERR4450761	Jaipur	Controlled	mecR1	106
ERR4450761	Jaipur	Controlled	mef(B)	288
ERR4450761	Jaipur	Controlled	mef(C)	1390
ERR4450761	Jaipur	Controlled	mef(D)	46
ERR4450761	Jaipur	Controlled	mef(E)	64
ERR4450761	Jaipur	Controlled	mef(F)	26
ERR4450761	Jaipur	Controlled	mef(H)	32
ERR4450761	Jaipur	Controlled	mef(J)	56
ERR4450761	Jaipur	Controlled	mel	1532
ERR4450761	Jaipur	Controlled	mepA	358
ERR4450761	Jaipur	Controlled	mepR	4
ERR4450761	Jaipur	Controlled	mexM	300
ERR4450761	Jaipur	Controlled	mexN	3247
ERR4450761	Jaipur	Controlled	mexP	242
ERR4450761	Jaipur	Controlled	mexQ	2001
ERR4450761	Jaipur	Controlled	mexX	258
ERR4450761	Jaipur	Controlled	mexY	1843
ERR4450761	Jaipur	Controlled	mfpA	7
ERR4450761	Jaipur	Controlled	mgrA	306
ERR4450761	Jaipur	Controlled	mgtA	5
ERR4450761	Jaipur	Controlled	mphA	547
ERR4450761	Jaipur	Controlled	mphB	1
ERR4450761	Jaipur	Controlled	mphC	8
ERR4450761	Jaipur	Controlled	mphE	2463
ERR4450761	Jaipur	Controlled	mphF	193
ERR4450761	Jaipur	Controlled	mphG	906
ERR4450761	Jaipur	Controlled	mphH	8
ERR4450761	Jaipur	Controlled	mphI	4
ERR4450761	Jaipur	Controlled	mphJ	14
ERR4450761	Jaipur	Controlled	mphK	9
ERR4450761	Jaipur	Controlled	mphL	14
ERR4450761	Jaipur	Controlled	mphM	2
ERR4450761	Jaipur	Controlled	mphN	2
ERR4450761	Jaipur	Controlled	mphO	15
ERR4450761	Jaipur	Controlled	mreA	1528
ERR4450761	Jaipur	Controlled	msbA	13773
ERR4450761	Jaipur	Controlled	msr(G)	1005
ERR4450761	Jaipur	Controlled	msr(I)	476
ERR4450761	Jaipur	Controlled	msrA	498
ERR4450761	Jaipur	Controlled	msrC	1149
ERR4450761	Jaipur	Controlled	msrE	6573
ERR4450761	Jaipur	Controlled	msrF	917
ERR4450761	Jaipur	Controlled	msrH	840
ERR4450761	Jaipur	Controlled	mtrA	465
ERR4450761	Jaipur	Controlled	mtrC	715
ERR4450761	Jaipur	Controlled	mtrD	2543
ERR4450761	Jaipur	Controlled	mtrE	436
ERR4450761	Jaipur	Controlled	myrA	155
ERR4450761	Jaipur	Controlled	nimA	146
ERR4450761	Jaipur	Controlled	nimB	54
ERR4450761	Jaipur	Controlled	nimC	33
ERR4450761	Jaipur	Controlled	nimD	23
ERR4450761	Jaipur	Controlled	nimE	287
ERR4450761	Jaipur	Controlled	nimF	65
ERR4450761	Jaipur	Controlled	nimG	52
ERR4450761	Jaipur	Controlled	nimH	17
ERR4450761	Jaipur	Controlled	nimI	40
ERR4450761	Jaipur	Controlled	nimJ	164
ERR4450761	Jaipur	Controlled	nimK	95
ERR4450761	Jaipur	Controlled	norA	11
ERR4450761	Jaipur	Controlled	norB	323
ERR4450761	Jaipur	Controlled	norC	126
ERR4450761	Jaipur	Controlled	novA	9541
ERR4450761	Jaipur	Controlled	npmA	4
ERR4450761	Jaipur	Controlled	oleB	4605
ERR4450761	Jaipur	Controlled	oleC	6434
ERR4450761	Jaipur	Controlled	oleD	6
ERR4450761	Jaipur	Controlled	oleI	27
ERR4450761	Jaipur	Controlled	opcM	414
ERR4450761	Jaipur	Controlled	opmE	317
ERR4450761	Jaipur	Controlled	optrA	7897
ERR4450761	Jaipur	Controlled	oqxA	616
ERR4450761	Jaipur	Controlled	oqxB	2840
ERR4450761	Jaipur	Controlled	otr(A)S.liv	614
ERR4450761	Jaipur	Controlled	otr(A)S.rim	3561
ERR4450761	Jaipur	Controlled	otr(B)	125
ERR4450761	Jaipur	Controlled	otr(C)	1977
ERR4450761	Jaipur	Controlled	patA	3520
ERR4450761	Jaipur	Controlled	patB	4095
ERR4450761	Jaipur	Controlled	pexA	21
ERR4450761	Jaipur	Controlled	pgpB	292
ERR4450761	Jaipur	Controlled	pmrA	201
ERR4450761	Jaipur	Controlled	poxtA	2646
ERR4450761	Jaipur	Controlled	pp-flo	46
ERR4450761	Jaipur	Controlled	pp_cat	13
ERR4450761	Jaipur	Controlled	qacA	82
ERR4450761	Jaipur	Controlled	qacB	5
ERR4450761	Jaipur	Controlled	qacE	512
ERR4450761	Jaipur	Controlled	qacEdelta1	709
ERR4450761	Jaipur	Controlled	qacG	40
ERR4450761	Jaipur	Controlled	qacH	83
ERR4450761	Jaipur	Controlled	qacJ	37
ERR4450761	Jaipur	Controlled	qacL	553
ERR4450761	Jaipur	Controlled	qnrE1	6
ERR4450761	Jaipur	Controlled	ramA	253
ERR4450761	Jaipur	Controlled	rgt1438	38
ERR4450761	Jaipur	Controlled	rmtA	4
ERR4450761	Jaipur	Controlled	rmtB	3
ERR4450761	Jaipur	Controlled	rmtC	2
ERR4450761	Jaipur	Controlled	rmtD	3
ERR4450761	Jaipur	Controlled	rmtE	4
ERR4450761	Jaipur	Controlled	rmtF	9
ERR4450761	Jaipur	Controlled	rmtG	2
ERR4450761	Jaipur	Controlled	rmtH	1
ERR4450761	Jaipur	Controlled	rosA	1863
ERR4450761	Jaipur	Controlled	rosB	3607
ERR4450761	Jaipur	Controlled	rphA	769
ERR4450761	Jaipur	Controlled	rphB	2419
ERR4450761	Jaipur	Controlled	rpoB2	19355
ERR4450761	Jaipur	Controlled	rsmA	557
ERR4450761	Jaipur	Controlled	salA	875
ERR4450761	Jaipur	Controlled	salB	462
ERR4450761	Jaipur	Controlled	salC	624
ERR4450761	Jaipur	Controlled	salD	907
ERR4450761	Jaipur	Controlled	salE	437
ERR4450761	Jaipur	Controlled	sdiA	357
ERR4450761	Jaipur	Controlled	sdrM	236
ERR4450761	Jaipur	Controlled	sgm	4
ERR4450761	Jaipur	Controlled	smeA	735
ERR4450761	Jaipur	Controlled	smeB	1909
ERR4450761	Jaipur	Controlled	smeC	887
ERR4450761	Jaipur	Controlled	smeD	1158
ERR4450761	Jaipur	Controlled	smeE	3115
ERR4450761	Jaipur	Controlled	smeF	1254
ERR4450761	Jaipur	Controlled	smeR	5791
ERR4450761	Jaipur	Controlled	smeS	5130
ERR4450761	Jaipur	Controlled	spd	38
ERR4450761	Jaipur	Controlled	srmB	3652
ERR4450761	Jaipur	Controlled	sta	96
ERR4450761	Jaipur	Controlled	sul1	2789
ERR4450761	Jaipur	Controlled	sul2	1381
ERR4450761	Jaipur	Controlled	sul3	714
ERR4450761	Jaipur	Controlled	sul4	3235
ERR4450761	Jaipur	Controlled	tap	16
ERR4450761	Jaipur	Controlled	tcr3	194
ERR4450761	Jaipur	Controlled	tet(30)	130
ERR4450761	Jaipur	Controlled	tet(31)	59
ERR4450761	Jaipur	Controlled	tet(32)	866
ERR4450761	Jaipur	Controlled	tet(33)	75
ERR4450761	Jaipur	Controlled	tet(35)	842
ERR4450761	Jaipur	Controlled	tet(36)	1529
ERR4450761	Jaipur	Controlled	tet(37)	540
ERR4450761	Jaipur	Controlled	tet(38)	5
ERR4450761	Jaipur	Controlled	tet(39)	361
ERR4450761	Jaipur	Controlled	tet(40)	597
ERR4450761	Jaipur	Controlled	tet(41)	116
ERR4450761	Jaipur	Controlled	tet(42)	85
ERR4450761	Jaipur	Controlled	tet(43)	145
ERR4450761	Jaipur	Controlled	tet(44)	1657
ERR4450761	Jaipur	Controlled	tet(45)	15
ERR4450761	Jaipur	Controlled	tet(47)	34
ERR4450761	Jaipur	Controlled	tet(48)	64
ERR4450761	Jaipur	Controlled	tet(49)	41
ERR4450761	Jaipur	Controlled	tet(50)	47
ERR4450761	Jaipur	Controlled	tet(51)	11
ERR4450761	Jaipur	Controlled	tet(52)	86
ERR4450761	Jaipur	Controlled	tet(53)	5
